trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
923,False,"{'a': 0.005, 'e': 0.00995181830784842}",25,7,29.868774733569833,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,0,37.341715508351434,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",35,19,25.48683866552453,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,15,15.974153164924424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,17,12.50454751270457,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,12,32.95418215198845,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,12,17.455409392130846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,13,18.507843345304742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,7,25.06193520301835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,8,22.110465126080506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,7,33.1793048959788,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,6,28.8668905216499,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,8,24.97033696947304,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,5,26.033994654695988,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,11,16.046235110976948,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,2,45.76937840408386,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,21,16.48527634691581,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,6,24.507047848299017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,3,30.44674093791249,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",20,12,10.714614923689473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,11,17.41657065152613,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,0,23.7863040672205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
22,True,"{'a': 0, 'e': 0}",30,13,27.54888606905099,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",20,0,25.727924381122865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",20,12,16.904126514147478,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,8,21.2779877170892,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,8,18.357654995069428,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",30,13,31.371592779154657,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,14,19.387594296923094,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",25,0,32.62890643009325,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
30,True,"{'a': 0, 'e': 0}",25,13,22.32555791559525,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",30,15,26.461696809737344,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
32,True,"{'a': 0, 'e': 0}",25,11,26.5692712784725,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",25,4,38.72469481087317,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",30,24,8.503448252699162,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",30,5,35.6764392815612,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,True,"{'a': 0, 'e': 0}",20,6,23.49696636076149,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,17,16.940913952193625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,0,28.92449221620827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
39,True,"{'a': 0, 'e': 0}",25,8,27.277103868737296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",20,12,14.60234099913542,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,9,16.511869628350084,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,11,14.114014515683639,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",20,0,23.03390837468317,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
44,True,"{'a': 0, 'e': 0}",20,11,12.867593131797761,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",30,18,18.5020040586248,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",25,0,33.370665854246944,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
47,True,"{'a': 0, 'e': 0}",35,16,35.71910338556497,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",25,16,13.25182068426627,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,12,16.117485158661893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",25,12,20.519711072033157,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",20,6,21.828571986110333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",20,4,31.368488448147602,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",20,6,25.387024040909154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",25,13,22.701216010043307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",25,5,31.888604362648916,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",25,12,19.618587749200234,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",30,17,23.210208239202103,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",35,9,36.07497917345059,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",20,8,20.05450973154023,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",30,23,10.222625450434695,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",25,0,39.66392804601548,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
62,True,"{'a': 0, 'e': 0}",30,18,22.655220130361812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,10,19.008929904859382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",25,16,16.098434663864126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,True,"{'a': 0, 'e': 0}",20,16,6.274995454570636,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,True,"{'a': 0, 'e': 0}",20,16,6.822909227510049,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,True,"{'a': 0, 'e': 0}",20,14,13.49545144587763,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,True,"{'a': 0, 'e': 0}",20,10,17.692231718082272,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,True,"{'a': 0, 'e': 0}",20,5,20.53339163217845,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,True,"{'a': 0, 'e': 0}",20,10,14.917222674154104,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",30,4,39.66468445705734,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,True,"{'a': 0, 'e': 0}",25,19,13.161569990096675,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,True,"{'a': 0, 'e': 0}",25,0,35.39342324549462,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,True,"{'a': 0, 'e': 0}",25,11,23.063825123598516,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",20,15,10.77051006915572,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,True,"{'a': 0, 'e': 0}",25,15,20.856283146742086,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,True,"{'a': 0, 'e': 0}",20,8,23.519503125823864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,True,"{'a': 0, 'e': 0}",30,7,43.0245544486862,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,True,"{'a': 0, 'e': 0}",20,6,22.993666044714466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,True,"{'a': 0, 'e': 0}",25,7,27.271150711325635,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",25,17,13.978814796779766,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,True,"{'a': 0, 'e': 0}",25,15,18.142323506620357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,True,"{'a': 0, 'e': 0}",20,6,26.945445645233647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,True,"{'a': 0, 'e': 0}",20,9,20.101673825851318,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,True,"{'a': 0, 'e': 0}",25,15,18.736897258153746,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,True,"{'a': 0, 'e': 0}",30,24,9.493333445691578,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,True,"{'a': 0, 'e': 0}",25,7,27.6333290598706,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,True,"{'a': 0, 'e': 0}",30,10,33.82630050640193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,True,"{'a': 0, 'e': 0}",20,0,29.238728832044025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
90,True,"{'a': 0, 'e': 0}",20,12,11.866914418692636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,True,"{'a': 0, 'e': 0}",20,14,8.0874645099226,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,True,"{'a': 0, 'e': 0}",20,10,17.797040357891106,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,True,"{'a': 0, 'e': 0}",20,2,27.76919220794932,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,True,"{'a': 0, 'e': 0}",25,2,30.935239316723234,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,True,"{'a': 0, 'e': 0}",20,10,15.073183862156633,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,True,"{'a': 0, 'e': 0}",20,0,26.252766472933832,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,True,"{'a': 0, 'e': 0}",20,11,13.21526429371669,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,True,"{'a': 0, 'e': 0}",20,3,27.238762826704694,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,True,"{'a': 0, 'e': 0}",25,8,29.935776089038523,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,True,"{'a': 0, 'e': 0}",25,18,14.488835376678672,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
